TEST Unofficial Election Results
Contest Name,Candidate Name,Party,Early Voting Votes,Mail Ballots Votes,Election Day Votes,Provisional Votes,Total Votes,Number Of Precincts,Precincts Reported,Ballots Cast
"SAN DIEGO COMMUNITY COLLEGE DISTRICT MEMBER, BOARD OF TRUSTEES  DISTRICT D","MIKE PALOMBA","","0","0","0","0","0","201","89","0"
"SOUTHWESTERN COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER SEAT NO. 3","ROBERTO C. ALCANTAR","","0","0","0","0","0","160","92","0"
"SOUTHWESTERN COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER SEAT NO. 3","WILLIAM ""BUD"" MCLEROY","","0","0","0","0","0","160","92","0"
"CARLSBAD UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","FRANK W. DEMING","","0","0","0","0","0","13","7","0"
"CARLSBAD UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","ELISA WILLIAMSON","","0","0","0","0","0","13","7","0"
"CARLSBAD UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","RHONDA GUADERRAMA","","0","0","0","0","0","12","6","0"
"CARLSBAD UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","RAY PEARSON","","0","0","0","0","0","12","6","0"
"CORONADO UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","WHITNEY NASTASIA ANTRIM","","0","0","0","0","0","3","1","0"
"CORONADO UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","ALEXIA PALACIOS-PETERS","","0","0","0","0","0","3","1","0"
"CORONADO UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","KENNETH MICHAEL CANADA","","0","0","0","0","0","3","1","0"
"CORONADO UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","NICK KATO","","0","0","0","0","0","3","1","0"
"CORONADO UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","STACY KESZEI","","0","0","0","0","0","3","1","0"
"MOUNTAIN EMPIRE UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 6","TINA HEIMERDINGER","","0","0","0","0","0","7","5","0"
"MOUNTAIN EMPIRE UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 6","STORY R. VOGEL","","0","0","0","0","0","7","5","0"
"OCEANSIDE UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","MIKE BLESSING","","0","0","0","0","0","14","8","0"
"OCEANSIDE UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","SUSANA ARVIZU","","0","0","0","0","0","14","8","0"
"OCEANSIDE UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","TODD MADDISON","","0","0","0","0","0","14","8","0"
"POWAY UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA A","DARSHANA PATEL","","0","0","0","0","0","23","15","0"
"POWAY UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA A","TIM DOUGHERTY","","0","0","0","0","0","23","15","0"
"POWAY UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA E","CINDY E. SYTSMA","","0","0","0","0","0","20","12","0"
"POWAY UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA E","JIMMY KARAM","","0","0","0","0","0","20","12","0"
"RAMONA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","DAWN PERFECT","","0","0","0","0","0","11","7","0"
"RAMONA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","JOE ALLAN STUPAR","","0","0","0","0","0","11","7","0"
"RAMONA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","DARYN DRUM","","0","0","0","0","0","11","7","0"
"RAMONA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","JOHN RAJCIC","","0","0","0","0","0","11","7","0"
"SAN DIEGO UNIFIED SCHOOL DISTRICT MEMBER, BOARD OF EDUCATION DISTRICT A","SABRINA BAZZO","","0","0","0","0","0","203","89","0"
"SAN DIEGO UNIFIED SCHOOL DISTRICT MEMBER, BOARD OF EDUCATION DISTRICT A","CRYSTAL TRULL","","0","0","0","0","0","203","89","0"
"SAN DIEGO UNIFIED SCHOOL DISTRICT MEMBER, BOARD OF EDUCATION DISTRICT D","RICHARD BARRERA","","0","0","0","0","0","203","89","0"
"SAN DIEGO UNIFIED SCHOOL DISTRICT MEMBER, BOARD OF EDUCATION DISTRICT D","CAMILLE HARRIS","","0","0","0","0","0","203","89","0"
"SAN DIEGO UNIFIED SCHOOL DISTRICT MEMBER, BOARD OF EDUCATION DISTRICT E","SHARON D. WHITEHURST-PAYNE","","0","0","0","0","0","203","89","0"
"SAN DIEGO UNIFIED SCHOOL DISTRICT MEMBER, BOARD OF EDUCATION DISTRICT E","LAWANA RICHMOND","","0","0","0","0","0","203","89","0"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA A","JOSEPH LAI","","0","0","0","0","0","27","19","0"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA A","LEEANNE M LEON","","0","0","0","0","0","27","19","0"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA A","CARLOS ULLOA","","0","0","0","0","0","27","19","0"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA A","JAY ROSS","","0","0","0","0","0","27","19","0"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA B","SARAH AHMAD","","0","0","0","0","0","33","24","0"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA B","BRIAN EPPERSON","","0","0","0","0","0","33","24","0"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA B","PAMELA JEAN LINDAMOOD","","0","0","0","0","0","33","24","0"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA D","VICTOR GRAHAM","","0","0","0","0","0","16","10","0"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA D","JAIME KATHLEEN CHAMBERLIN","","0","0","0","0","0","16","10","0"
"VALLEY CENTER-PAUMA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","MARY POLITO","","0","0","0","0","0","5","3","0"
"VALLEY CENTER-PAUMA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","BART SCHWARZ","","0","0","0","0","0","5","3","0"
"VISTA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 1","ROSEMARY SMITHFIELD","","0","0","0","0","0","29","19","0"
"VISTA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 1","MATTHEW G. SIMPSON","","0","0","0","0","0","29","19","0"
"VISTA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","WILLIAM HAROLD FAUST","","0","0","0","0","0","10","6","0"
"VISTA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","CIPRIANO VARGAS","","0","0","0","0","0","10","6","0"
"VISTA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","MADS NOESGAARD","","0","0","0","0","0","23","13","0"
"VISTA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","JOHN MURPHY","","0","0","0","0","0","23","13","0"
"VISTA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","JULIE KELLY","","0","0","0","0","0","23","13","0"
"WARNER UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","CAROLYN ALTO-AUDIBERT","","0","0","0","0","0","4","3","0"
"WARNER UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","MELODY SEES","","0","0","0","0","0","4","3","0"
"WARNER UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","GENE DOXEY","","0","0","0","0","0","4","3","0"
"WARNER UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","TERRY L. COX","","0","0","0","0","0","4","3","0"
"WARNER UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","BYRON ANTHONY KLEMASKE II","","0","0","0","0","0","4","3","0"
"WARNER UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","MELISSA KROGH","","0","0","0","0","0","4","3","0"
"ESCONDIDO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","MICHELLE GOLDING","","0","0","0","0","0","34","23","0"
"ESCONDIDO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","CHRISTI KNIGHT","","0","0","0","0","0","34","23","0"
"ESCONDIDO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","OGECHI S. OKEREKE","","0","0","0","0","0","30","20","0"
"ESCONDIDO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","DANE M. WHITE","","0","0","0","0","0","30","20","0"
"ESCONDIDO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","ERIC RODARTE","","0","0","0","0","0","30","20","0"
"GROSSMONT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","ELVA SALINAS","","0","0","0","0","0","52","31","0"
"GROSSMONT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","JIM STIERINGER","","0","0","0","0","0","52","31","0"
"GROSSMONT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","JUSTIN SLAGLE","","0","0","0","0","0","52","31","0"
"SAN DIEGUITO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","LESLIE SCHNEIDER","","0","0","0","0","0","39","27","0"
"SAN DIEGUITO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","KATRINA YOUNG","","0","0","0","0","0","39","27","0"
"SAN DIEGUITO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","MICHAEL ALLMAN","","0","0","0","0","0","24","16","0"
"SAN DIEGUITO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","JANE LEA SMITH","","0","0","0","0","0","24","16","0"
"SAN DIEGUITO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","AMY CATERINA","","0","0","0","0","0","24","16","0"
"SWEETWATER UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","ADRIAN ARANCIBIA","","0","0","0","0","0","49","30","0"
"SWEETWATER UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","CINDY LOPEZ","","0","0","0","0","0","49","30","0"
"SWEETWATER UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","SANDRA ""SANDI"" L. SMITH","","0","0","0","0","0","49","30","0"
"ALPINE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","TRAVIS LYON","","0","0","0","0","0","14","9","0"
"ALPINE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","JOSEPH PAUL PERRICONE","","0","0","0","0","0","14","9","0"
"ALPINE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","JOHN PAUL SULLIVAN","","0","0","0","0","0","14","9","0"
"CAJON VALLEY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","MONICA D. HINTON","","0","0","0","0","0","41","25","0"
"CAJON VALLEY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","KAREN CLARK-MEJIA","","0","0","0","0","0","41","25","0"
"CAJON VALLEY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","STACIE HOOVER","","0","0","0","0","0","29","18","0"
"CAJON VALLEY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","JAMES P. MILLER JR","","0","0","0","0","0","29","18","0"
"CARDIFF SCHOOL DISTRICT GOVERNING BOARD MEMBER","STEVEN G. GRIMALDI","","0","0","0","0","0","2","1","0"
"CARDIFF SCHOOL DISTRICT GOVERNING BOARD MEMBER","NANCY ORR","","0","0","0","0","0","2","1","0"
"CARDIFF SCHOOL DISTRICT GOVERNING BOARD MEMBER","RHEA STEWART","","0","0","0","0","0","2","1","0"
"CARDIFF SCHOOL DISTRICT GOVERNING BOARD MEMBER","BILLY MITCHELL SWINNEA","","0","0","0","0","0","2","1","0"
"CHULA VISTA ELEMENTARY SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","ARMANDO FARIAS","","0","0","0","0","0","109","64","0"
"CHULA VISTA ELEMENTARY SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","RICHARD ""RICK"" VALDEZ","","0","0","0","0","0","109","64","0"
"CHULA VISTA ELEMENTARY SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","LUCY UGARTE","","0","0","0","0","0","109","64","0"
"CHULA VISTA ELEMENTARY SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","FAMELA RAMOS","","0","0","0","0","0","109","64","0"
"CHULA VISTA ELEMENTARY SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","KATE BISHOP","","0","0","0","0","0","109","64","0"
"CHULA VISTA ELEMENTARY SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","LAURIE HUMPHREY","","0","0","0","0","0","109","64","0"
"CHULA VISTA ELEMENTARY SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","DOUG WOLF","","0","0","0","0","0","109","64","0"
"DEHESA SCHOOL DISTRICT GOVERNING BOARD MEMBER","MARIA M SANCHEZ","","0","0","0","0","0","12","9","0"
"DEHESA SCHOOL DISTRICT GOVERNING BOARD MEMBER","KAREN KIRKPATRICK","","0","0","0","0","0","12","9","0"
"DEHESA SCHOOL DISTRICT GOVERNING BOARD MEMBER","RICHARD A WHITE","","0","0","0","0","0","12","9","0"
"DEHESA SCHOOL DISTRICT GOVERNING BOARD MEMBER","DORIS RIVAS-BREKKE","","0","0","0","0","0","12","9","0"
"DEL MAR UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","MARIANNE GROSNER","","0","0","0","0","0","14","7","0"
"DEL MAR UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","ERICA HALPERN","","0","0","0","0","0","14","7","0"
"DEL MAR UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","GEE WAH MOK","","0","0","0","0","0","14","7","0"
"DEL MAR UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","KYMBERLY VAN DER LINDEN","","0","0","0","0","0","14","7","0"
"ENCINITAS UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHRISTIAN SEAN ADAMS","","0","0","0","0","0","60","38","0"
"ENCINITAS UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","MARLON A. TAYLOR","","0","0","0","0","0","60","38","0"
"ENCINITAS UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","ADINA SMARANDACHE","","0","0","0","0","0","60","38","0"
"ENCINITAS UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","LEONARD DIMEDIO","","0","0","0","0","0","60","38","0"
"ENCINITAS UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","MATTHEW EDWARD WHEELER","","0","0","0","0","0","60","38","0"
"ENCINITAS UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","JODIE MICHELE WILLIAMS","","0","0","0","0","0","60","38","0"
"ESCONDIDO UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","MARK D. OLSON","","0","0","0","0","0","27","15","0"
"ESCONDIDO UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","JOE MUGA","","0","0","0","0","0","27","15","0"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","ABU-BAKR AL-JAFRI","","0","0","0","0","0","9","4","0"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","EMMA TURNER","","0","0","0","0","0","9","4","0"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","LYDIA MILICAN","","0","0","0","0","0","9","4","0"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","SUZANNE R FAIRMAN","","0","0","0","0","0","9","4","0"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","SARAH RHILEY","","0","0","0","0","0","9","4","0"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","COLDON LEON OWENS SR","","0","0","0","0","0","13","9","0"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","LORENA A SMITH","","0","0","0","0","0","13","9","0"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","MINERVA MARTINEZ SCOTT","","0","0","0","0","0","13","9","0"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","TYRA FLEMING","","0","0","0","0","0","13","9","0"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","GINNY WHITT BELL","","0","0","0","0","0","23","14","0"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","RHONDA L. TAYLOR","","0","0","0","0","0","23","14","0"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","LARA HOEFER MOIR","","0","0","0","0","0","23","14","0"
