Unofficial Election Results
Contest Name,Candidate Name,Party,Early Voting Votes,Mail Ballots Votes,Polls Ballots Votes,Provisional Votes,Total Votes,Ballots Cast
"COUNTY BOARD OF EDUCATION 2ND DISTRICT","GUADALUPE GONZALEZ","","0","104795","4893","0","109688","182182"
"COUNTY BOARD OF EDUCATION 2ND DISTRICT","TAMARA S. RODRIGUEZ","","0","45266","4342","0","49608","182182"
"COUNTY BOARD OF EDUCATION 4TH DISTRICT","PAULETTE DONNELLON","","0","143209","10270","0","153479","235916"
"GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 3","JULIE SCHORR","","0","15091","1014","0","16105","24661"
"GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 3","BARTOSZ ""BARTEK"" MURAWSKI","","0","4576","697","0","5273","24661"
"GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 4","ELENA ADAMS","","0","17448","1351","0","18799","38761"
"GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 4","JORDAN GASCON","","0","11564","1842","0","13406","38761"
"MIRACOSTA COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","JACQUELINE SIMON","","0","15823","935","0","16758","30347"
"MIRACOSTA COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","CHRIS CHEN","","0","5513","725","0","6238","30347"
"MIRACOSTA COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","GEORGE H. MCNEIL","","0","11994","540","0","12534","23880"
"MIRACOSTA COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","ANDREW JAMES REINICKE","","0","5901","890","0","6791","23880"
"PALOMAR COMMUNITY COLLEGE  GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","CHRISTIAN GARCIA","","0","13986","1070","0","15056","35529"
"PALOMAR COMMUNITY COLLEGE  GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","NINA DEERFIELD","","0","14408","716","0","15124","35529"
"PALOMAR COMMUNITY COLLEGE  GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","DAVID W. VINCENT","","0","23966","2443","0","26409","66793"
"PALOMAR COMMUNITY COLLEGE  GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","ROBERTO RODRIGUEZ","","0","26472","1354","0","27826","66793"
"PALOMAR COMMUNITY COLLEGE  GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","BRIAN E. OLSON","","0","17684","1355","0","19039","69419"
"PALOMAR COMMUNITY COLLEGE  GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","JOHN SANTHOFF","","0","14640","1401","0","16041","69419"
"PALOMAR COMMUNITY COLLEGE  GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","LEE DULGEROFF","","0","12958","482","0","13440","69419"
"PALOMAR COMMUNITY COLLEGE  GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","EVAN KRAUSZ","","0","2012","187","0","2199","69419"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT MEMBER, BOARD OF TRUSTEES  DISTRICT B","DANIEL PIEDRA","","0","86514","7860","0","94374","374483"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT MEMBER, BOARD OF TRUSTEES  DISTRICT B","BERNIE RHINERSON","","0","194098","7244","0","201342","374483"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT MEMBER, BOARD OF TRUSTEES  DISTRICT D","MARY GRAHAM","","0","211724","8173","0","219897","374483"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT MEMBER, BOARD OF TRUSTEES  DISTRICT D","MIKE PALOMBA","","0","70503","7114","0","77617","374483"
"SOUTHWESTERN COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER SEAT NO. 3","ROBERTO C. ALCANTAR","","0","79650","3104","0","82754","150685"
"SOUTHWESTERN COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER SEAT NO. 3","WILLIAM ""BUD"" MCLEROY","","0","45426","4356","0","49782","150685"
"CARLSBAD UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","FRANK W. DEMING","","0","2710","122","0","2832","8546"
"CARLSBAD UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","ELISA WILLIAMSON","","0","4111","267","0","4378","8546"
"CARLSBAD UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","RHONDA GUADERRAMA","","0","2922","164","0","3086","8030"
"CARLSBAD UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","RAY PEARSON","","0","3345","307","0","3652","8030"
"CORONADO UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","WHITNEY NASTASIA ANTRIM","","0","2723","130","0","2853","8002"
"CORONADO UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","ALEXIA PALACIOS-PETERS","","0","2358","145","0","2503","8002"
"CORONADO UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","KENNETH MICHAEL CANADA","","0","2085","258","0","2343","8002"
"CORONADO UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","NICK KATO","","0","1766","154","0","1920","8002"
"CORONADO UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","STACY KESZEI","","0","2283","324","0","2607","8002"
"MOUNTAIN EMPIRE UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 6","TINA HEIMERDINGER","","0","1759","117","0","1876","3958"
"MOUNTAIN EMPIRE UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 6","STORY R. VOGEL","","0","1453","142","0","1595","3958"
"OCEANSIDE UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","MIKE BLESSING","","0","4996","449","0","5445","11213"
"OCEANSIDE UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","SUSANA ARVIZU","","0","1566","88","0","1654","11213"
"OCEANSIDE UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","TODD MADDISON","","0","2431","349","0","2780","11213"
"POWAY UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA A","DARSHANA PATEL","","0","10786","553","0","11339","20428"
"POWAY UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA A","TIM DOUGHERTY","","0","5902","755","0","6657","20428"
"POWAY UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA E","CINDY E. SYTSMA","","0","7191","584","0","7775","15579"
"POWAY UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA E","JIMMY KARAM","","0","5199","440","0","5639","15579"
"RAMONA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","DAWN PERFECT","","0","6796","970","0","7766","13899"
"RAMONA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","JOE ALLAN STUPAR","","0","1755","204","0","1959","13899"
"RAMONA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","DARYN DRUM","","0","4304","516","0","4820","13899"
"RAMONA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","JOHN RAJCIC","","0","4405","556","0","4961","13899"
"SAN DIEGO UNIFIED SCHOOL DISTRICT MEMBER, BOARD OF EDUCATION DISTRICT A","SABRINA BAZZO","","0","181785","7547","0","189332","374110"
"SAN DIEGO UNIFIED SCHOOL DISTRICT MEMBER, BOARD OF EDUCATION DISTRICT A","CRYSTAL TRULL","","0","103488","7917","0","111405","374110"
"SAN DIEGO UNIFIED SCHOOL DISTRICT MEMBER, BOARD OF EDUCATION DISTRICT D","RICHARD BARRERA","","0","180606","7413","0","188019","374110"
"SAN DIEGO UNIFIED SCHOOL DISTRICT MEMBER, BOARD OF EDUCATION DISTRICT D","CAMILLE HARRIS","","0","105617","8095","0","113712","374110"
"SAN DIEGO UNIFIED SCHOOL DISTRICT MEMBER, BOARD OF EDUCATION DISTRICT E","SHARON D. WHITEHURST-PAYNE","","0","157002","7641","0","164643","374110"
"SAN DIEGO UNIFIED SCHOOL DISTRICT MEMBER, BOARD OF EDUCATION DISTRICT E","LAWANA RICHMOND","","0","118415","6504","0","124919","374110"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA A","JOSEPH LAI","","0","2445","200","0","2645","11902"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA A","LEEANNE M LEON","","0","1022","57","0","1079","11902"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA A","CARLOS ULLOA","","0","3261","111","0","3372","11902"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA A","JAY ROSS","","0","2446","123","0","2569","11902"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA B","SARAH AHMAD","","0","4746","152","0","4898","12298"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA B","BRIAN EPPERSON","","0","3611","328","0","3939","12298"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA B","PAMELA JEAN LINDAMOOD","","0","1920","78","0","1998","12298"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA D","VICTOR GRAHAM","","0","3173","205","0","3378","8900"
"SAN MARCOS UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA D","JAIME KATHLEEN CHAMBERLIN","","0","4016","122","0","4138","8900"
"VALLEY CENTER-PAUMA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","MARY POLITO","","0","1112","74","0","1186","2573"
"VALLEY CENTER-PAUMA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","BART SCHWARZ","","0","764","60","0","824","2573"
"VISTA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 1","ROSEMARY SMITHFIELD","","0","5727","316","0","6043","11098"
"VISTA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 1","MATTHEW G. SIMPSON","","0","2789","437","0","3226","11098"
"VISTA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","WILLIAM HAROLD FAUST","","0","1470","189","0","1659","6241"
"VISTA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","CIPRIANO VARGAS","","0","3556","195","0","3751","6241"
"VISTA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","MADS NOESGAARD","","0","2304","108","0","2412","14114"
"VISTA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","JOHN MURPHY","","0","3253","408","0","3661","14114"
"VISTA UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","JULIE KELLY","","0","5371","178","0","5549","14114"
"WARNER UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","CAROLYN ALTO-AUDIBERT","","0","176","2","0","178","894"
"WARNER UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","MELODY SEES","","0","328","18","0","346","894"
"WARNER UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","GENE DOXEY","","0","247","17","0","264","894"
"WARNER UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","TERRY L. COX","","0","237","18","0","255","894"
"WARNER UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","BYRON ANTHONY KLEMASKE II","","0","172","6","0","178","894"
"WARNER UNIFIED SCHOOL DISTRICT GOVERNING BOARD MEMBER","MELISSA KROGH","","0","435","25","0","460","894"
"ESCONDIDO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","MICHELLE GOLDING","","0","3293","207","0","3500","11306"
"ESCONDIDO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","CHRISTI KNIGHT","","0","5179","512","0","5691","11306"
"ESCONDIDO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","OGECHI S. OKEREKE","","0","881","27","0","908","11307"
"ESCONDIDO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","DANE M. WHITE","","0","6285","419","0","6704","11307"
"ESCONDIDO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","ERIC RODARTE","","0","1546","107","0","1653","11307"
"GROSSMONT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","ELVA SALINAS","","0","17670","604","0","18274","39678"
"GROSSMONT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","JIM STIERINGER","","0","4255","402","0","4657","39678"
"GROSSMONT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","JUSTIN SLAGLE","","0","9131","842","0","9973","39678"
"SAN DIEGUITO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","LESLIE SCHNEIDER","","0","6359","765","0","7124","19520"
"SAN DIEGUITO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","KATRINA YOUNG","","0","8932","424","0","9356","19520"
"SAN DIEGUITO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","MICHAEL ALLMAN","","0","5422","512","0","5934","18581"
"SAN DIEGUITO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","JANE LEA SMITH","","0","5921","241","0","6162","18581"
"SAN DIEGUITO UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","AMY CATERINA","","0","2426","138","0","2564","18581"
"SWEETWATER UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","ADRIAN ARANCIBIA","","0","13399","580","0","13979","34435"
"SWEETWATER UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","CINDY LOPEZ","","0","9249","669","0","9918","34435"
"SWEETWATER UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 2","SANDRA ""SANDI"" L. SMITH","","0","4592","461","0","5053","34435"
"ALPINE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","TRAVIS LYON","","0","4114","500","0","4614","8088"
"ALPINE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","JOSEPH PAUL PERRICONE","","0","2862","322","0","3184","8088"
"ALPINE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","JOHN PAUL SULLIVAN","","0","2173","272","0","2445","8088"
"CAJON VALLEY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","MONICA D. HINTON","","0","3558","242","0","3800","9708"
"CAJON VALLEY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","KAREN CLARK-MEJIA","","0","3864","307","0","4171","9708"
"CAJON VALLEY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","STACIE HOOVER","","0","3755","182","0","3937","13813"
"CAJON VALLEY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","JAMES P. MILLER JR","","0","6803","603","0","7406","13813"
"CARDIFF SCHOOL DISTRICT GOVERNING BOARD MEMBER","STEVEN G. GRIMALDI","","0","1488","215","0","1703","6495"
"CARDIFF SCHOOL DISTRICT GOVERNING BOARD MEMBER","NANCY ORR","","0","2523","279","0","2802","6495"
"CARDIFF SCHOOL DISTRICT GOVERNING BOARD MEMBER","RHEA STEWART","","0","2593","228","0","2821","6495"
"CARDIFF SCHOOL DISTRICT GOVERNING BOARD MEMBER","BILLY MITCHELL SWINNEA","","0","203","45","0","248","6495"
"CHULA VISTA ELEMENTARY SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","ARMANDO FARIAS","","0","24442","1060","0","25502","100862"
"CHULA VISTA ELEMENTARY SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","RICHARD ""RICK"" VALDEZ","","0","6402","448","0","6850","100862"
"CHULA VISTA ELEMENTARY SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","LUCY UGARTE","","0","33960","1407","0","35367","100862"
"CHULA VISTA ELEMENTARY SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","FAMELA RAMOS","","0","19443","2093","0","21536","100862"
"CHULA VISTA ELEMENTARY SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","KATE BISHOP","","0","43511","1863","0","45374","100862"
"CHULA VISTA ELEMENTARY SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","LAURIE HUMPHREY","","0","18490","858","0","19348","100862"
"CHULA VISTA ELEMENTARY SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","DOUG WOLF","","0","22076","2277","0","24353","100862"
"DEHESA SCHOOL DISTRICT GOVERNING BOARD MEMBER","MARIA M SANCHEZ","","0","246","14","0","260","981"
"DEHESA SCHOOL DISTRICT GOVERNING BOARD MEMBER","KAREN KIRKPATRICK","","0","265","10","0","275","981"
"DEHESA SCHOOL DISTRICT GOVERNING BOARD MEMBER","RICHARD A WHITE","","0","250","29","0","279","981"
"DEHESA SCHOOL DISTRICT GOVERNING BOARD MEMBER","DORIS RIVAS-BREKKE","","0","217","35","0","252","981"
"DEL MAR UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","MARIANNE GROSNER","","0","4194","477","0","4671","23283"
"DEL MAR UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","ERICA HALPERN","","0","11519","513","0","12032","23283"
"DEL MAR UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","GEE WAH MOK","","0","10443","393","0","10836","23283"
"DEL MAR UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","KYMBERLY VAN DER LINDEN","","0","3771","488","0","4259","23283"
"ENCINITAS UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHRISTIAN SEAN ADAMS","","0","7524","451","0","7975","39470"
"ENCINITAS UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","MARLON A. TAYLOR","","0","14679","700","0","15379","39470"
"ENCINITAS UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","ADINA SMARANDACHE","","0","4085","341","0","4426","39470"
"ENCINITAS UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","LEONARD DIMEDIO","","0","2050","235","0","2285","39470"
"ENCINITAS UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","MATTHEW EDWARD WHEELER","","0","8572","1294","0","9866","39470"
"ENCINITAS UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","JODIE MICHELE WILLIAMS","","0","12102","535","0","12637","39470"
"ESCONDIDO UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","MARK D. OLSON","","0","4363","496","0","4859","11573"
"ESCONDIDO UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","JOE MUGA","","0","4244","214","0","4458","11573"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","ABU-BAKR AL-JAFRI","","0","1075","48","0","1123","8673"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","EMMA TURNER","","0","2283","82","0","2365","8673"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","LYDIA MILICAN","","0","472","35","0","507","8673"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","SUZANNE R FAIRMAN","","0","587","45","0","632","8673"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 4","SARAH RHILEY","","0","2565","213","0","2778","8673"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","COLDON LEON OWENS SR","","0","1557","147","0","1704","7665"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","LORENA A SMITH","","0","1230","104","0","1334","7665"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","MINERVA MARTINEZ SCOTT","","0","2864","177","0","3041","7665"
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","TYRA FLEMING","","0","452","27","0","479","7665"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","GINNY WHITT BELL","","0","2784","174","0","2958","14461"
